"name","prices","designer"
"Givenchy Obsedia Top Handle Small Leather Satchel Bag Orange",299,"givenchy"
"Givenchy Pandora Pure Mini Leather Satchel Bag Black",269,"givenchy"
"Givenchy Pandora Pure Mini Leather Satchel Bag Gray",269,"givenchy"
"Givenchy Pandora Small Watersnake Satchel Bag White/Black",329,"givenchy"
"Givenchy Pandora Small Waxy Calf Bag Light Beige",269,"givenchy"
"Givenchy Pandora Medium Waxy Calf Bag Gray",269,"givenchy"
"Givenchy Pandora Pure Medium Leather Satchel Bag Pale Pink",269,"givenchy"
"Givenchy Pandora Pure Small Python Satchel Bag Natural",399,"givenchy"
"Givenchy Pandora Pure Small Leather Satchel Bag Black",269,"givenchy"
"Givenchy Pandora Pure Medium Calf Leather Satchel Bag Gray",269,"givenchy"
"Givenchy Pandora Pure Medium Leather Satchel Bag Oxblood",269,"givenchy"
"Givenchy Pandora Pure Medium Waxy Calf Satchel Bag Light Beige",269,"givenchy"
"Givenchy Pandora Pure Small Leather Satchel Bag Cherry",269,"givenchy"
"Givenchy Pandora Medium Baby's-Breath-Print Bag",289,"givenchy"
"Givenchy Pandora Medium Leather Satchel Bag Oil Blue",289,"givenchy"
"Givenchy Pandora Small Goatskin Satchel Bag Medium Red",289,"givenchy"
"Givenchy Pandora Small Satchel Bag Charcoal",289,"givenchy"
"Givenchy Pandora Mini Goatskin Crossbody Bag Electric Blue",289,"givenchy"
"Givenchy Antigona Small Top-Handle Satchel",298,"givenchy"
"Givenchy Antigona Mini Leather Satchel Magenta",298,"givenchy"
"Givenchy Pandora Small Crinkled Leather Shoulder Bag Black",289,"givenchy"
"Givenchy Pandora Medium Shoulder Bag Brown",289,"givenchy"
"Givenchy Pandora Medium Studded Leather Shoulder Bag",289,"givenchy"
"Givenchy Pandora Large Leather Shoulder Bag",289,"givenchy"
"Givenchy Pandora Large Leather Shoulder Bag Black",289,"givenchy"
"Givenchy Pandora Floral Medium Shoulder Bag Black-Multi",289,"givenchy"
"Givenchy Pandora Medium Shoulder Bag",289,"givenchy"
"Givenchy Pandora Mini Shoulder Bag",298,"givenchy"
"Givenchy Antigona Large Duffle Bag Khaki Leather 08102",269,"givenchy"
"Givenchy Antigona Medium Duffle Bag Brown Leather 1122L",269,"givenchy"
"Givenchy Antigona Large Duffle Bag Blue Leather 08102",269,"givenchy"
"Givenchy Antigona Small Duffle Bag Pink Leather 1122S",259,"givenchy"
"Givenchy Antigona Medium Duffle Bag Brown Crocodile Leather 1295",299,"givenchy"
"Givenchy Antigona Large Duffle Bag Brown Leather 08102",269,"givenchy"
"Givenchy Antigona Small Duffle Bag Camel Leather 1122S",259,"givenchy"
"Givenchy Antigona Large Duffle Bag Orange/White Leather 6360",269,"givenchy"
"Givenchy Antigona Large Duffle Bag Red Leather 08102",269,"givenchy"
"Givenchy Antigona Small Duffle Bag Sapphire Blue Leather 1122S",259,"givenchy"
"Givenchy Antigona Large Duffle Bag Blue/White Leather 6360",269,"givenchy"
"Givenchy Antigona Large Duffle Bag Black Leather 08102",269,"givenchy"
"Givenchy Antigona Small Duffle Bag Green Leather 1122S",259,"givenchy"
"Givenchy Antigona Large Duffle Bag Green/White Leather 6360",269,"givenchy"
"Givenchy Antigona Duffle Bag Black Leopard Leather 1285S",259,"givenchy"
"Givenchy Antigona Small Duffle Bag Orange Leather 1122S",259,"givenchy"
"Givenchy Antigona Large Duffle Bag Peach/Black Leather 6360",269,"givenchy"
"Givenchy Antigona Small Duffle Bag Lemon Yellow Leather 1122S",259,"givenchy"
"Givenchy Antigona Small Duffle Bag Brown Leather 1122S",259,"givenchy"
"Givenchy Antigona Large Duffle Bag Lemon Yellow/White Leather 6360",269,"givenchy"
"Givenchy Antigona Small Duffle Bag Red Leather 1122S",259,"givenchy"
"Givenchy Antigona Small Duffle Bag Orange Leather 1122S",259,"givenchy"
"Givenchy Antigona Small Duffle Bag Watermelon Red Leather 1122S",259,"givenchy"
"Givenchy Antigona Large Duffle Bag Earth Yellow/White Leather 6360",269,"givenchy"
"Givenchy Antigona Small Duffle Bag Orange/Apricot Leather 1122S",259,"givenchy"
"Givenchy Antigona Small Duffle Bag Black Leather 1122S",259,"givenchy"
"Givenchy Antigona Small Duffle Bag White Leather 1122S",259,"givenchy"
"Givenchy Antigona Large Duffle Bag Grey Leather 08102",269,"givenchy"
"Givenchy Antigona Large Duffle Bag Earth Yellow Leather 08102",269,"givenchy"
"Givenchy Antigona Duffle Bag Yellow Leather 20321",259,"givenchy"
"Givenchy Antigona Duffle Bag Purplish Red Leather 21031",269,"givenchy"
"Givenchy Antigona Duffle Bag Khaki Leather 20321",259,"givenchy"
"Givenchy Antigona Large Shopping Bag Printed Leopard Black PVC Leather G015",199,"givenchy"
"Givenchy Antigona Medium Duffle Bag Black/Khaki/Beige Leather 08118",269,"givenchy"
"Givenchy Antigona Medium Duffle Bag Sapphire Blue Original Leather 1122L",329,"givenchy"
"Givenchy Antigona Medium Duffle Bag Orange/Black/Peach Leather 08118",269,"givenchy"
"Givenchy Antigona Large Shopping Bag Printed Flower Black PVC Leather G015",199,"givenchy"
"Givenchy Antigona Duffle Bag Peach Leather 20321",259,"givenchy"
"Givenchy Antigona Medium Duffle Bag Lemon Yellow Original Leather 1122L",329,"givenchy"
"Givenchy Antigona Small Duffle Bag Lemon Yellow Original Leather 1122S",319,"givenchy"
"Givenchy Antigona Duffle Bag Blue Leather 20321",259,"givenchy"
"Givenchy Antigona Duffle Bag Sky Blue Leather 20321",259,"givenchy"
"Givenchy Antigona Medium Duffle Bag Lemon Yellow/Black/Peach Leather 08118",269,"givenchy"
"Givenchy Antigona Medium Duffle Bag Apricot Original Leather 1122L",329,"givenchy"
"Givenchy Antigona Medium Duffle Bag Black Original Leather 1122L",329,"givenchy"
"Givenchy Antigona Medium Duffle Bag Blue/Black/Apricot/Peach Leather 08118",269,"givenchy"
"Givenchy Antigona Duffle Bag Sapphire Blue Leather 21031",269,"givenchy"
"Givenchy Antigona Medium Duffle Bag Blue/Black/Yellow Leather 08118",269,"givenchy"
"Givenchy Antigona Small Duffle Bag White/Black Original Leather 1122S",319,"givenchy"
"Givenchy Antigona Medium Duffle Bag Blue/Blach Original Leather 1122L",329,"givenchy"
"Givenchy Antigona Large Duffle Bag Light Apricot Leather 08102",269,"givenchy"
"Givenchy Antigona Duffle Bag Grey Leather 21031",269,"givenchy"
"Givenchy Antigona Medium Duffle Bag Apricot/Black/Yellow/Orange Leather 08118",269,"givenchy"
"Givenchy Antigona Small Duffle Bag Yellow/White Original Leather 1122S",319,"givenchy"
"Givenchy Antigona Envelope Clutch Bag Dark Green Leather 1123",179,"givenchy"
"Givenchy Antigona Large Shopping Bag Black PVC Leather 08108",209,"givenchy"
"Givenchy Antigona Duffle Bag Black Leather 21031",269,"givenchy"
"Givenchy Antigona Medium Duffle Bag Apricot/Black/Yellow Leather 08118",269,"givenchy"
"Givenchy Antigona Small Duffle Bag White Original Leather 1122S",319,"givenchy"
"Givenchy Antigona Envelope Clutch Bag Black Leather 1123",179,"givenchy"
"Givenchy Antigona Medium Shopping Bag Black PVC Leather 08109",189,"givenchy"
"Givenchy Antigona Duffle Bag Green Leather 21031",269,"givenchy"
"Givenchy Antigona Medium Duffle Bag Apricot/Black/Yellow/Blue Leather 08118",269,"givenchy"
"Givenchy Antigona Small Duffle Bag Pink/Light Yellow Original Leather 1122S",319,"givenchy"
"Givenchy Antigona Envelope Clutch Bag Yellow Leather 1123",179,"givenchy"
"Givenchy Antigona Medium Duffle Bag Black/Blue/Beige Leather 08118",269,"givenchy"
"Givenchy Antigona Duffle Bag Dark Blue Leather 21031",269,"givenchy"
"Givenchy Antigona Small Duffle Bag Peach/Lime Original Leather 1122S",319,"givenchy"
"Givenchy Antigona Large Shopping Bag Printed Dog Black PVC Leather G015",199,"givenchy"
"Givenchy Antigona Medium Duffle Bag Beige Original Leather 1122L",329,"givenchy"
"Givenchy Antigona Medium Duffle Bag Black/Orange/Beige Leather 08118",269,"givenchy"
"Givenchy Antigona Small Duffle Bag Blue/Black Original Leather 1122S",319,"givenchy"
"Givenchy Antigona Envelope Clutch Bag Red Leather 1123",179,"givenchy"
"Givenchy Antigona Medium Duffle Bag White/Black Original Leather 1122L",329,"givenchy"
"Givenchy Antigona Small Duffle Bag Red/Black  Original Leather 1122S",319,"givenchy"
"Givenchy Antigona Medium Duffle Bag Peach/Black Original Leather 1122L",329,"givenchy"
"Givenchy Antigona Medium Duffle Bag Yellow/White Original Leather 1122L",329,"givenchy"
"Givenchy Antigona Medium Duffle Bag Pink/Light Yellow Original Leather 1122L",329,"givenchy"
"Givenchy Antigona Medium Duffle Bag Lime/Peach Yellow Original Leather 1122L",329,"givenchy"
"Givenchy Antigona Medium Duffle Bag Light Blue Original Leather 1122L",329,"givenchy"
"Givenchy Lucrezia Boston Bag Pink/Blue/Green Original Leather 1113L",319,"givenchy"
"Givenchy Lucrezia Boston Bag Yellow/White/Orange Original Leather 1113L",319,"givenchy"
"Givenchy Antigona Medium Duffle Bag Light Yellow Original Leather 1126L",329,"givenchy"
"Givenchy Lucrezia Small Boston Bag Cherry Red Leather 1112S",289,"givenchy"
"Givenchy Antigona Medium Duffle Bag Light Green Original Leather 1126L",329,"givenchy"
"Givenchy Lucrezia Boston Bag Peach/Black/Orange/Pink Leather 08115",309,"givenchy"
"Givenchy Lucrezia Boston Bag Black/Grey/White Original Leather 1113L",319,"givenchy"
"Givenchy Lucrezia Boston Bag Light Yellow Original Leather 1115L",319,"givenchy"
"Givenchy Lucrezia Boston Bag Pink/Black Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Small Boston Bag Light Green Original Leather 1115S",309,"givenchy"
"Givenchy Lucrezia Boston Bag Black/Blue/Yellow Original Leather 1113L",319,"givenchy"
"Givenchy Antigona Small Duffle Bag Dark Grey Original Leather 3011",319,"givenchy"
"Givenchy Lucrezia Boston Bag Green Original Leather 1115L",319,"givenchy"
"Givenchy Lucrezia Boston Bag Sapphire Blue Original Leather 1115L",319,"givenchy"
"Givenchy Lucrezia Boston Bag Orange/Black Original Leather 1113L",319,"givenchy"
"Givenchy Antigona Medium Duffle Bag White Leather 1122L",269,"givenchy"
"Givenchy Lucrezia Boston Bag Black Original Leather 1115L",319,"givenchy"
"Givenchy Lucrezia Boston Bag Red/Black/Pink Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Boston Bag Peach Original Leather 1115L",319,"givenchy"
"Givenchy Lucrezia Small Boston Bag Pink Original Leather 1112S",319,"givenchy"
"Givenchy Antigona Medium Duffle Bag Orange/Apricot Leather 1122L",269,"givenchy"
"Givenchy Lucrezia Boston Bag Blue/Black Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Boston Bag Orange/Black/Yellow/Pink Original Leather 08116",339,"givenchy"
"Givenchy Lucrezia Boston Bag Apricot/Black Original Leather 1112L",329,"givenchy"
"Givenchy Lucrezia Boston Bag Pink Original Leather 1115L",319,"givenchy"
"Givenchy Lucrezia Boston Bag Black Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Boston Bag Peach/Black/Orange/Pink Original Leather 08116",339,"givenchy"
"Givenchy Antigona Medium Duffle Bag Orange Leather 1122L",269,"givenchy"
"Givenchy Lucrezia Small Boston Bag Green/Apricot Leather 1112S",289,"givenchy"
"Givenchy Lucrezia Small Boston Bag Black Leather 1112S",289,"givenchy"
"Givenchy Lucrezia Boston Bag Pink/Black/Blue/Yellow Original Leather 08116",339,"givenchy"
"Givenchy Lucrezia Boston Bag Black/Red Leather 1112L",299,"givenchy"
"Givenchy Antigona Medium Duffle Bag Pink Leather 1122L",269,"givenchy"
"Givenchy Lucrezia Small Boston Bag Dark Green/Black Leather 1112S",289,"givenchy"
"Givenchy Lucrezia Small Boston Bag Khaki/Black Leather 1112S",289,"givenchy"
"Givenchy Lucrezia Boston Bag Pink/Black/Blue/Yellow Leather 08115",309,"givenchy"
"Givenchy Lucrezia Boston Bag Blue/Yellow Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Boston Bag Brown/Black Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Boston Bag Red/Black/Pink Original Leather 08116",339,"givenchy"
"Givenchy Lucrezia Small Boston Bag Orange/Brown Leather 1112S",289,"givenchy"
"Givenchy Lucrezia Boston Bag Apricot/Black Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Boston Bag Black/Red Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Boston Bag Red/Black/Pink Leather 08115",309,"givenchy"
"Givenchy Lucrezia Boston Bag Dark Green/Black Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Boston Bag Orange/Black/Yellow/Pink Leather 08115",309,"givenchy"
"Givenchy Lucrezia Boston Bag Light Blue Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Boston Bag Khaki/Black Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Boston Bag Cherry Red Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Boston Bag Orange/Brown Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Small Boston Bag Brown/Black Leather 1112S",289,"givenchy"
"Givenchy Lucrezia Small Boston Bag Light Blue Leather 1112S",289,"givenchy"
"Givenchy Lucrezia Small Boston Bag Apricot/Black Leather 1112S",289,"givenchy"
"Givenchy Obsedia Small Shoulder Bag Brown Original Calfskin Leather 5472",259,"givenchy"
"Givenchy Lucrezia Boston Bag Green/Apricot Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Small Boston Bag Pink/Black Leather 1112S",289,"givenchy"
"Givenchy Lucrezia Boston Bag Green/Black Leather 1112L",299,"givenchy"
"Givenchy Lucrezia Small Boston Bag Red/Pink/Black Leather 1112S",289,"givenchy"
"Givenchy Obsedia Medium Zanzi Hobo Bag Purple",349,"givenchy"
"Givenchy Obsedia Medium Zanzi Hobo Bag Black",349,"givenchy"
"Givenchy Lucrezia Small Boston Bag Blue/Black Leather 1112S",289,"givenchy"
"Givenchy Obsedia Small Shoulder Bag Light Pink Original Calfskin Leather 5472",259,"givenchy"
"Givenchy Lucrezia Small Boston Bag Red/Black Leather 1112S",289,"givenchy"
"Givenchy Obsedia Small Shoulder Bag White Original Calfskin Leather 5472",259,"givenchy"
"Givenchy Lucrezia Small Boston Bag Black/Red Leather 1112S",289,"givenchy"
"Givenchy Obsedia Small Shoulder Bag Black Original Calfskin Leather 5472",259,"givenchy"
"Givenchy Lucrezia Small Boston Bag Green/Black Leather 1112S",289,"givenchy"
"Givenchy Obsedia Small Shoulder Bag Red Original Calfskin Leather 5472",259,"givenchy"
"Givenchy Lucrezia Small Boston Bag Blue/Yellow Leather 1112S",289,"givenchy"
"Givenchy Obsedia Small Shoulder Bag Dark Grey Original Calfskin Leather 5472",259,"givenchy"
"Goyard Goyardine Canvas St. Louis PM Tote Dark Blue",199,"goyard"
"Goyard Goyardine Canvas St. Louis PM Tote Yellow",199,"goyard"
"Goyard Goyardine Canvas St. Louis PM Tote Orange",199,"goyard"
"Goyard Goyardine Canvas St. Louis PM Tote Red",199,"goyard"
"Goyard Goyardine Canvas St. Louis PM Tote Blue",199,"goyard"
"Goyard Goyardine Canvas St. Louis PM Tote Light Blue",199,"goyard"
"Goyard Goyardine Canvas St. Louis PM Tote Brown",199,"goyard"
"Goyard Goyardine Canvas St. Louis PM Tote Black",199,"goyard"
"Goyard Chevron St. Louis PM Grey",199,"goyard"
"Goyard Chevron St. Louis GM Grey",199,"goyard"
"Goyard Chevron St. Louis GM Navy",199,"goyard"
"Goyard Chevron St. Louis GM Burgundy",199,"goyard"
"Goyard Chevron St. Louis GM Black Gold",199,"goyard"
"Goyard Chevron St. Louis GM Black",199,"goyard"
"Goyard Chevron Croisiere 50 Green",259,"goyard"
"Goyard Chevron Boeing 55 Black",259,"goyard"
"Gucci Arli Medium Suede Shoulder Bag Blue",249,"gucci"
"Gucci Arli Medium Suede Shoulder Bag Black",249,"gucci"
"Gucci Arli Small Leather Shoulder Bag Red",209,"gucci"
"Gucci Arli Small Leather Shoulder Bag White",209,"gucci"
"Gucci Arli Small Leather Shoulder Bag Black",209,"gucci"
"Gucci Rajah medium embellished leather shoulder bag Dark Red",289,"gucci"
"Gucci Rajah embellished leather shoulder bag White",259,"gucci"
"Gucci Rajah Medium shoulder bag  Black",289,"gucci"
"Gucci Rajah Medium leather shoulder bag Dark green",289,"gucci"
"Gucci Rajah Small shoulder bag Black",259,"gucci"
"Gucci Broadway Small Python Snake Shoulder Bag with Square G Black",229,"gucci"
"Gucci Broadway crystal-G velvet cross-body bag Blue",195,"gucci"
"Gucci Broadway crystal-G velvet cross-body bag Red",195,"gucci"
"Gucci Velvet shoulder bag Red",189,"gucci"
"Gucci Velvet shoulder bag Black",189,"gucci"
"Gucci Velvet shoulder bag Green",189,"gucci"
"30.Gucci Re(Belle) small leather cross-body bag Green",198,"gucci"
"Gucci Re(Belle) small leather cross-body bag Black",198,"gucci"
"Gucci Re(belle) leather cross-body bag Red",198,"gucci"
"Gucci RE(BELLE) Large Leather Top Handle Bag Black",269,"gucci"
"Gucci Re(Belle) medium leather cross-body bag Red",259,"gucci"
"Gucci Large RE(BELLE) Leather Tote Red",269,"gucci"
"Gucci Re(Belle) small patent leather-trimmed suede tote Blue",259,"gucci"
"Gucci Re(Belle) small patent leather-trimmed suede tote Red",259,"gucci"
"Gucci Ophidia Medium Web Suede Top-Handle Bag Black",259,"gucci"
"Gucci Ophidia Medium Web Suede Top-Handle Bag Brown",259,"gucci"
"Gucci Embellished suede tote Blue",259,"gucci"
"Gucci Large Tiger Head suede tote Brown",259,"gucci"
"Gucci Linea Tiger Maxi Suede Tote Bag Brown",289,"gucci"
"Gucci Linea Tiger Large Suede Tote Bag with NY Yankees MLB Patch",289,"gucci"
"Gucci Ophidia GG Small shoulder bag Beige",198,"gucci"
"Gucci Ophidia GG Small suede shoulder bag Brown",198,"gucci"
"Gucci Ophidia suede crossbody bag Nero Shamarock",198,"gucci"
"Gucci Ophidia Small shoulder bag Black",198,"gucci"
"Gucci Ophidia Small Suede Chain Shoulder Bag Blue",198,"gucci"
"Gucci Ophidia alligator shoulder bag Black",289,"gucci"
"Gucci Ophidia suede shoulder bag Blue",198,"gucci"
"Gucci Ophidia suede crossbody bag Brown",198,"gucci"
"Gucci Ophidia suede crossbody bag Green",198,"gucci"
"Gucci Ophidia patent leather-trimmed suede shoulder bag Black",198,"gucci"
"Gucci Ophidia patent leather-trimmed suede shoulder bag Red",198,"gucci"
"Gucci Ophidia leather-trimmed printed coated-canvas shoulder bag Beige",189,"gucci"
"Gucci Trapuntata Mixed Metallic Mini Bag Rose Beige",189,"gucci"
"Gucci Metallic quilted leather shoulder bag",198,"gucci"
"Gucci Trapuntata Small Camera Bag Multi",198,"gucci"
"Gucci Trapuntata Small Camera Bag Silver",198,"gucci"
"Gucci Trapuntata Mini Bag Silver",189,"gucci"
"Gucci Thiara Medium Double Shoulder Bag Red Multi",259,"gucci"
"Gucci Thiara Medium Double Shoulder Bag Black",259,"gucci"
"Gucci Gucci Thiara Python Double Envelope Shoulder Bag Multi",259,"gucci"
"Gucci Thiara Frame Print Leather Top Handle Bag Green",279,"gucci"
"Gucci Crocodile Top Handle Bag Emerald Green",279,"gucci"
"Gucci GG Marmont matelassé leather shoulder bag Black",249,"gucci"
"Gucci GG Marmont Medium matelassé leather shoulder bag White",239,"gucci"
"Gucci GG Marmont Medium matelassé leather shoulder bag Black",239,"gucci"
"Gucci GG Marmont quilted-leather shoulder bag Black",229,"gucci"
"Gucci GG Marmont Mini matelassé leather shoulder bag Black",219,"gucci"
"Gucci GG Marmont Mini matelassé leather shoulder bag Porcel Rose",229,"gucci"
"Gucci GG Marmont Medium matelassé leather shoulder bag Pink",239,"gucci"
"Gucci GG Marmont Mini leather shoulder bag Pink",229,"gucci"
"Gucci GG Marmont quilted-leather shoulder bag Light pink",219,"gucci"
"Gucci GG Marmont Matelassé Leather Super Mini Bag Green",189,"gucci"
"Gucci GG Marmont Matelassé Leather Mini Chain Camera Bag Red",189,"gucci"
"Gucci GG Marmont Velvet Chain Shoulder Bag Purple",219,"gucci"
"Gucci GG Marmont small quilted-velvet cross-body bag Red",219,"gucci"
"Gucci GG Marmont mini quilted-velvet cross-body bag Pink",219,"gucci"
"Gucci GG Marmont small quilted-velvet cross-body bag Pink",219,"gucci"
"Gucci GG Marmont Medium velvet crossbody bag Pink",219,"gucci"
"Gucci GG Marmont Matelassé Leather Mini Chain Shoulder Bag Black-White",219,"gucci"
"Gucci GG Marmont 2.0 Mini Denim Shoulder Bag Light Blue",219,"gucci"
"Gucci GG Marmont 2.0 Medium Quilted Denim Shoulder Bag with Studs Light Blue",239,"gucci"
"Gucci GG Marmont Denim Shoulder Bag Blue",219,"gucci"
"Gucci GG Marmont Leather Crossbody Bag Multi",239,"gucci"
"Gucci GG Marmont leather shoulder bag Black",259,"gucci"
